Symbol,Description,Price,Price - Currency,Price Change % 1 day,Performance % 1 week,Performance % 1 month,Performance % 3 months,Performance % 6 months,Performance % Year to date,Performance % 1 year,Performance % 5 years,Performance % 10 years,Performance % All Time,Volatility 1 week,Volatility 1 month,Simple Moving Average (50) 1 day,Simple Moving Average (200) 1 day,"Earnings per share basic, Annual","Earnings per share basic, Annual - Currency","Earnings per share diluted, Annual","Earnings per share diluted, Annual - Currency","EBITDA, Annual","EBITDA, Annual - Currency","Gross profit, Annual","Gross profit, Annual - Currency","Net income, Annual","Net income, Annual - Currency","Free cash flow, Annual","Free cash flow, Annual - Currency","Debt to revenue ratio, Annual","Debt to equity ratio, Annual",Market capitalization,Market capitalization - Currency,"Dividends per share, Annual","Dividends per share, Annual - Currency",Beta 5 years,Sector,Index,Analyst Rating,Country or region of registration,"Fiscal period end date, Annual",Industry,Volatility 1 day
AMD,"Advanced Micro Devices, Inc.",221.53,USD,0.6131347079662068,11.855592022216607,13.448046294873759,4.433706540954626,-6.25052898857385,1.2014618547281843,174.5785820525533,165.87854056649064,7926.44927536232,48233.11515468866,4.2526225669855595,4.266855415152174,210.20260000000002,197.82725,2.6693,USD,2.6498,USD,6518000000,USD,15931000000,USD,4335000000,USD,6735000000,USD,0.11105978810011836,0.0610644613406562,361184922176.99994,USD,0,USD,1.9633008,Electronic technology,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, Nasdaq US Large Cap Growth, NASDAQ Computer, NASDAQ-100 Technology Sector, NASDAQ CB Insights Metaverse US, S&P 100, Russell 3000, Russell 1000, STOXX Global 1800, STOXX North America 600, STOXX USA 500, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex Europe, STOXX Americas 100, STOXX Global 200, STOXX Developed Markets 2400, STOXX USA 500",Buy,United States,2025-12-31,Semiconductors,3.1217179338363312
BAC,Bank of America Corporation,50.28,USD,0.439472632840589,5.453020134228191,3.5633367662203996,-11.307108837537479,0.5600000000000023,-8.631655460657823,43.78038318558765,26.3316582914573,282.3574144486692,1517.0452261306532,1.9812229631130727,2.218400005172837,50.655899999999974,50.895825000000066,3.8627,USD,3.8118,USD,,,,,30509000000,USD,43425000000,USD,3.704878538446095,2.37336393585342,360843568681,USD,1.08,USD,1.2372576,Finance,"S&P 500, S&P 500 Financials, S&P 500 ESG, KBW NASDAQ Bank, S&P 100, Russell 3000, Russell 1000, STOXX Global 1800, STOXX North America 600, STOXX USA 500, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex Europe, STOXX Global 150, STOXX North America 50, STOXX Americas 100, STOXX Global 200, STOXX Developed Markets 2400, STOXX USA 500",Strong buy,United States,2025-12-31,Major banks,1.7434243676307464
PLTR,Palantir Technologies Inc.,150.07,USD,1.446630162914883,7.177546064847866,-0.2459452273331591,-16.53503893214684,-18.253622398954143,-17.225592939878663,125.16129032258061,552.4782608695652,1400.7,1400.7,3.740669642944575,3.936840085074242,146.1586000000001,164.264025,0.6858,USD,0.6335,USD,1440160000,USD,3686269000,USD,1625033000,USD,2100591000,USD,0.051243607899637264,0.0310450358644089,358918790285,USD,0,USD,1.6739585,Technology services,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Nasdaq US Large Cap Growth, NASDAQ Computer, NASDAQ-100 Technology Sector, S&P 100, Russell 3000, Russell 1000, STOXX Global 1800, STOXX North America 600, STOXX USA 500, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex Europe, STOXX Americas 100, STOXX Global 200, STOXX Developed Markets 2400, STOXX USA 500",Buy,United States,2025-12-31,Packaged software,4.029075804776754
CAT,"Caterpillar, Inc.",724.44,USD,0.4436803283234493,6.535294117647067,6.149720866851294,16.282504012841102,43.72098559695275,25.424609151820498,162.47826086956525,214.79598487811242,872.5332259363674,20910.843014976504,2.6546968166754366,3.2166312630413247,714.6802000000002,553.3093499999997,18.9021,USD,18.8101,USD,13861000000,USD,21769000000,USD,8884000000,USD,7453000000,USD,0.6518516326621195,2.06670419363918,337072771517,USD,5.94,USD,1.5189365,Producer manufacturing,"S&P 500, Dow Jones Industrial Average, S&P 500 Industrials, S&P 500 ESG, Nasdaq US Large Cap Growth, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, STOXX Global 1800, STOXX North America 600, STOXX USA 500, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex Europe, STOXX Global 150, STOXX North America 50, STOXX Americas 100, STOXX Global 200, STOXX Developed Markets 2400, STOXX USA 500",Buy,United States,2025-12-31,Trucks/Construction/Farm machinery,2.3697685243959303
601288,Agricultural Bank of China Limited Class A,6.63,CNY,-0.8968609865470927,-0.8968609865470926,-0.7485029940119734,-11.244979919678713,-1.0447761194029892,-13.333333333333337,32.071713147410364,98.50299401197606,107.83699059561128,141.970802919708,2.3016763239426115,2.3008826372821822,6.680600000000004,7.01445,0.111909088,USD,0.111909088,USD,,,,,41607221360,USD,37058377120,USD,9.272553555190779,4.41245027539511,333520332404.44,USD,0.03566852,USD,0.28815925,Finance,"SSE Composite, CSI 300, STOXX China A 50",Buy,China,2025-12-31,Major banks,2.450229709035224
PG,Procter & Gamble Company (The),141.3,USD,-1.029628073124605,-2.4306035078027772,-8.043732916829354,1.0729613733905579,-6.262438636062091,-1.264761372370905,-13.66247097641451,3.214024835646461,69.75012013455073,9696.729986036367,1.1433027292725064,1.646397845679345,153.1829999999999,151.84324999999987,6.6733,USD,6.5083,USD,23553000000,USD,43270000000,USD,15974000000,USD,14045000000,USD,0.42076788002467846,0.6818426516957631,328381310582.99994,USD,4.0763,USD,0.4032458,Consumer non-durables,"S&P 500, Dow Jones Industrial Average, S&P 500 Consumer Staples, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, STOXX Global 1800, STOXX North America 600, STOXX USA 500, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex Europe, STOXX Global 150, STOXX North America 50, STOXX Americas 100, STOXX Global 200, STOXX Developed Markets 2400, STOXX USA 500",Buy,United States,2025-06-30,Household/Personal care,1.4423760125053298
KO,Coca-Cola Company (The),75.91,USD,-1.6964516964516994,-0.8101398144518549,-1.1588541666666674,11.648771878217389,14.511992759088837,8.675733715103798,14.615733051487231,42.76847846529997,63.24731182795698,29195.889448250455,1.5091775234636229,1.5277568315663232,77.25059999999992,71.3652500000001,3.046,USD,3.039,USD,16233000000,USD,29886000000,USD,13107000000,USD,5296000000,USD,0.9756571334104811,1.4676862818241199,326467909651.00006,USD,2.04,USD,0.36163828,Consumer non-durables,"S&P 500, Dow Jones Industrial Average, S&P 500 Consumer Staples, S&P 500 ESG, Nasdaq US Large Cap Growth, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, STOXX Global 1800, STOXX North America 600, STOXX USA 500, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex Europe, STOXX Global 150, STOXX North America 50, STOXX Americas 100, STOXX Global 200, STOXX Developed Markets 2400, STOXX USA 500",Buy,United States,2025-12-31,Beverages: non-alcoholic,2.604958677685949
601857,"PetroChina Co., Ltd. Class A",11.98,CNY,-4.617834394904459,-0.249791840133217,-11.127596439169139,21.1324570273003,45.56500607533414,15.081652257444768,61.67341430499325,181.22065727699535,55.18134715025908,-71.06280333029936,2.9374071251862226,3.7069105917429406,11.507800000000005,9.71255,0.12287412,USD,0.12287412,USD,67117575600,USD,55835887200,USD,22487893920,USD,18482297680,USD,0.13800933300200788,0.23145894136480302,325370380937.7753,USD,0.06719119999999999,USD,0.39250496,Energy minerals,"SSE Composite, CSI 300, STOXX China A 50",Buy,China,2025-12-31,Integrated oil,8.18260120585703
CSCO,"Cisco Systems, Inc.",80.68,USD,0.3045937713681911,3.5819745795352502,2.7574348850538195,7.401490947816829,14.748968852225863,5.264531280579308,51.14275009366805,55.33307662687719,189.1756272401434,104329.31476351965,1.930287091920662,2.3207758707672195,79.46989999999994,73.40657500000003,2.5604,USD,2.5463,USD,15271000000,USD,36165000000,USD,10180000000,USD,13288000000,USD,0.5232287217142655,0.632816002390966,318677373803,USD,1.62,USD,0.8195149,Electronic technology,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Information Technology, S&P 500 ESG, NASDAQ Telecommunications, ISE CTA Cloud Computing, NASDAQ CB Insights Metaverse US, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, STOXX Global 1800, STOXX North America 600, STOXX USA 500, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex Europe, STOXX Global 150, STOXX North America 50, STOXX Americas 100, STOXX Global 200, STOXX Developed Markets 2400, STOXX USA 500",Buy,United States,2025-07-31,Telecommunications equipment,1.8509191639385532
HD,"Home Depot, Inc. (The)",318.77,USD,-2.412367977958058,-2.958994185515549,-10.843541981316786,-9.783777664572364,-16.748498302428832,-7.180502576944363,-7.415045018878892,1.941157659098175,136.5991241742745,907611.1452816217,2.1292012676223107,2.275273001488296,359.7730000000008,373.29824999999977,14.2558,USD,14.2271,USD,25011000000,USD,51592000000,USD,14156000000,USD,12646000000,USD,0.39682298719357795,5.100288769218761,317498547363,USD,9.2,USD,1.0854801,Retail trade,"S&P 500, Dow Jones Industrial Average, S&P 500 Consumer Discretionary, S&P 500 ESG, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, STOXX Global 1800, STOXX North America 600, STOXX USA 500, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex Europe, STOXX Global 150, STOXX North America 50, STOXX Americas 100, STOXX Global 200, STOXX Developed Markets 150, STOXX Developed Markets 2400, STOXX USA 500",Buy,United States,2026-01-31,Home improvement chains,3.5964606260505456
RO,Roche Holding Ltd,329,CHF,2.6200873362445343,-1.0228640192539042,-1.4379868184541675,-5.132641291810845,6.887589343729691,-1.7323775388291551,23.220973782771537,3.459119496855346,32.607814082716075,135,2.186125370128572,2.2659420923946847,350.1679999999999,309.40900000000033,20.410587260000003,USD,20.23260372,USD,28579539800,USD,57059429000,USD,16246832000.000002,USD,17763034800,USD,0.5395506860003901,0.981924146500207,311578503731.3235,USD,13.6218586,USD,1.073414,Health technology,STOXX Europe Total Market,Buy,Switzerland,2025-12-31,Pharmaceuticals: major,3.801348865726541
AZN,AstraZeneca PLC,15394,GBX,2.9148281855863085,3.3431793770139633,9.581435079726651,9.722024233784747,20.322025949663907,12.184812709517564,49.71795370550477,117.46009323350756,268.1894283664195,412.45006657789617,1.9275008941007947,2.138295749965787,14563.000000000002,12888.14,6.74354432,USD,6.6916771200000005,USD,19931633438.559998,USD,44822152612.644844,USD,10452402911.585596,USD,12319012958.24,USD,0.4941156947756209,0.608667063924221,308408955266.7765,USD,3.1820864,USD,0.93711734,Health technology,"FTSE 100, FTSE All-Share, FTSE 350, STOXX Europe 600, STOXX Global 1800, STOXX Europe Total Market, STOXX Europe 50, STOXX Europe 600 ex Eurozone, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex North America, STOXX Global 150, STOXX All Europe 100, STOXX Global 200, STOXX Developed Markets 150, STOXX Developed Markets 2400",Buy,United Kingdom,2025-12-31,Pharmaceuticals: major,3.1898135993699133
GE,GE Aerospace,288.6,USD,-0.03117530915514046,3.8390961752959436,-10.835109834090273,-12.124718348456241,-4.661226916851097,-6.828087167070211,76.82740028184548,337.1503377627847,96.31209049582343,5954.417989994402,2.6153673581807313,2.9931750061099742,311.1101999999999,294.18670000000014,8.1885,USD,8.132,USD,9485000000,USD,16715000000,USD,8688000000,USD,7264000000,USD,0.4701123105441064,1.15420035337581,302687610967,USD,1.44,USD,1.4474496,Electronic technology,"S&P 500, S&P 500 Industrials, S&P 500 ESG, Nasdaq US Large Cap Growth, S&P 100, Russell 3000, Russell 1000, STOXX Global 1800, STOXX North America 600, STOXX USA 500, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex Europe, STOXX Global 150, STOXX North America 50, STOXX Americas 100, STOXX Global 200, STOXX Developed Markets 2400, STOXX USA 500",Buy,United States,2025-12-31,Aerospace & defense,2.4671953093266037
MRK,"Merck & Company, Inc.",119.28,USD,-1.299131154323536,0.21003108460052086,3.5821284355868177,8.926533035021237,37.166513339466434,13.029470292807732,47.24108134798172,64.42393684995993,126.04577153981403,7888.405828160872,1.6834837334012374,1.9804151133522403,117.70279999999997,96.79809999999986,7.2958,USD,7.2812,USD,29324000000,USD,46731000000,USD,18254000000,USD,12360000000,USD,0.7783322551828236,0.9606128578489149,294906925459,USD,3.28,USD,0.28130057,Health technology,"S&P 500, Dow Jones Industrial Average, S&P 500 Health Care, S&P 500 ESG, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, STOXX Global 1800, STOXX North America 600, STOXX USA 500, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex Europe, STOXX Global 150, STOXX North America 50, STOXX Americas 100, STOXX Global 200, STOXX Developed Markets 2400, STOXX USA 500",Buy,United States,2025-12-31,Pharmaceuticals: major,3.7339055793991367
HSBA,HSBC Holdings Plc,1353.8,GBX,6.817105886065951,8.165548098434009,9.23027271260286,13.994610980127993,36.47177419354838,14.186909581646429,83.267903072966,210.3266475644699,224.34116732968775,464.9165852966459,2.2551807094250043,2.827351158908685,1265.795999999998,1091.3885000000016,1.23780736,USD,1.22932,USD,,,,,21571306233.768185,USD,9575321079.232,USD,3.5336936917718167,2.81172222253518,289544186197.8785,USD,0.7575804063999999,USD,1.3313051,Finance,"FTSE 100, FTSE All-Share, FTSE 350, STOXX Europe 600, STOXX Global 1800, STOXX Europe Total Market, STOXX Europe 50, STOXX Europe 600 ex Eurozone, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex North America, STOXX Global 150, STOXX All Europe 100, STOXX Global 200, STOXX Developed Markets 150, STOXX Developed Markets 2400",Buy,United Kingdom,2025-12-31,Major banks,6.639256890513158
601939,China Construction Bank Corporation Class A,9.3,CNY,0.9771986970684022,-2.922755741127342,3.794642857142855,2.876106194690283,7.63888888888889,0.10764262648010295,5.681818181818182,28.453038674033156,92.14876033057854,10.905756581183377,2.0167590387356293,2.1005815233646543,9.008799999999992,9.21245000000001,0.186148216,USD,0.186148216,USD,,,,,48450001760,USD,-339018632080,USD,7.411663711955798,2.8583997155029603,287593610373.4036,USD,0.055568552,USD,0.091795675,Finance,"SSE Composite, CSI 300",Buy,China,2025-12-31,Major banks,2.0856201975850857
AMAT,"Applied Materials, Inc.",354.31,USD,0.47926946854971286,7.748684730711924,7.5230638504491445,21.339041095890412,63.276497695852534,32.66062602965405,183.51604385052414,151.9806557143873,1595.2631578947369,640153.7089575164,3.3547832719829986,4.144381768661528,347.18419999999986,250.68977499999997,8.704,USD,8.6609,USD,8905000000,USD,13808000000,USD,6998000000,USD,5698000000,USD,0.24851945854483926,0.345334313005143,281183908722.00006,USD,1.78,USD,1.6364926,Producer manufacturing,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 500 ESG, Nasdaq US Large Cap Growth, NASDAQ Computer, NASDAQ-100 Technology Sector, NASDAQ CB Insights Metaverse US, S&P 100, Russell 3000, Russell 1000, STOXX Global 1800, STOXX North America 600, STOXX USA 500, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex Europe, STOXX Global 200, STOXX Developed Markets 2400, STOXX USA 500",Strong buy,United States,2025-10-31,Industrial machinery,3.0390738060781475
LRCX,Lam Research Corporation,224.35,USD,1.6768638114661176,8.9104104468555,9.199318568994892,10.746371803731849,58.27160493827161,26.14562833848749,287.3446132596685,236.34789601535314,2633.642012915803,100858.00983794966,3.7454420404629127,4.930331559490726,226.8364000000001,159.60105000000004,4.1662,USD,4.1532,USD,6287245000,USD,8979059000,USD,5358217000,USD,5414078000,USD,0.2580093580943513,0.482330031204815,280161780596.00006,USD,0.92,USD,1.7904947,Producer manufacturing,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 500 ESG, Nasdaq US Large Cap Growth, NASDAQ Computer, NASDAQ-100 Technology Sector, S&P 100, Russell 3000, Russell 1000, STOXX Global 1800, STOXX North America 600, STOXX USA 500, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex Europe, STOXX Global 200, STOXX Developed Markets 2400, STOXX USA 500",Buy,United States,2025-06-30,Industrial machinery,3.6905311778291034
UNH,UnitedHealth Group Incorporated,307.73,USD,9.372334375888542,17.00760456273765,7.096123059789812,-11.820161613846064,-17.39235477289809,-7.0007101950769774,-40.060381768601474,-15.251576657211313,141.33793427966435,212815.877160415,2.4048089100523296,2.6605935587566116,283.41109999999924,312.4282750000003,13.2775,USD,13.2338,USD,,,,,12056000000,USD,16075000000,USD,0.18545603228120036,0.881989161619382,279319096918,USD,8.73,USD,0.40862164,Health services,"S&P 500, Dow Jones Industrial Average, S&P 500 Health Care, S&P 500 ESG, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, STOXX Global 1800, STOXX North America 600, STOXX USA 500, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex Europe, STOXX Global 150, STOXX North America 50, STOXX Americas 100, STOXX Global 200, STOXX Developed Markets 2400, STOXX USA 500",Buy,United States,2025-12-31,Managed health care,10.330839567747296
NOVN,Novartis AG,122.02,CHF,1.8530884808013348,0.01639344262294756,0.39493170972518493,6.885073580939033,14.723580293343359,11.109087597887456,37.16276978417267,51.577639751552795,91.57962186936807,104.49351454566961,1.784250393469342,1.7589056530014904,122.09199999999998,107.23114999999987,7.555281440000001,USD,7.493220560000001,USD,23373501059.986,USD,42858402454.875496,USD,14649293604.052029,USD,18433135739.032,USD,0.6188524372772634,0.766876219380013,274038324809.3252,USD,4.66718,USD,0.020522876,Health technology,"Swiss Market Index, STOXX Europe 600, STOXX Global 1800, STOXX Europe Total Market, STOXX Europe 50, STOXX Europe 600 ex Eurozone, STOXX Europe 600 ex UK, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex North America, STOXX Global 150, STOXX All Europe 100, STOXX Global 200, STOXX Developed Markets 150, STOXX Developed Markets 2400",Neutral,Switzerland,2025-12-31,Pharmaceuticals: major,2.9937148527952404
